userId,followerid
58,4585
58,4586
58,4587
58,4588
58,4589
58,4590
58,4591
58,4592
58,4593
59,4850
59,4851
59,4852
59,4853
59,4854
59,4855
59,4856
59,4857
59,4858
60,1426
60,1427
60,1428
60,1429
60,1430
60,1431
60,1432
60,1433
60,1434
61,3364
61,3365
61,3366
61,3367
61,3368
61,3369
61,3370
61,3371
61,3372
62,3290
62,3291
62,3292
62,3293
62,3294
62,3295
62,3296
62,3297
62,3298
63,4202
63,4203
63,4204
63,4205
63,4206
63,4207
63,4208
63,4209
63,4210
64,2378
64,2379
64,2380
64,2381
64,2382
64,2383
64,2384
64,2385
64,2386
65,2054
65,2055
65,2056
65,2057
65,2058
65,2059
65,2060
65,2061
65,2062
66,1988
66,1989
66,1990
66,1991
66,1992
66,1993
66,1994
66,1995
66,1996
67,590
67,591
67,592
67,593
67,594
67,595
67,596
67,597
67,598
68,3644
68,3645
68,3646
68,3647
68,3648
68,3649
68,3650
68,3651
68,3652
69,1289
69,1290
69,1291
69,1292
69,1293
69,1294
69,1295
69,1296
69,1297
70,3664
70,3665
70,3666
70,3667
70,3668
70,3669
70,3670
70,3671
70,3672
71,188
71,189
71,190
71,191
71,192
71,193
71,194
71,195
71,196
72,1428
72,1429
72,1430
72,1431
72,1432
72,1433
72,1434
72,1435
72,1436
73,4556
73,4557
73,4558
73,4559
73,4560
73,4561
73,4562
73,4563
73,4564
74,3143
74,3144
74,3145
74,3146
74,3147
74,3148
74,3149
74,3150
74,3151
75,2757
75,2758
75,2759
75,2760
75,2761
75,2762
75,2763
75,2764
75,2765
76,2470
76,2471
76,2472
76,2473
76,2474
76,2475
76,2476
76,2477
76,2478
77,1276
77,1277
77,1278
77,1279
77,1280
77,1281
77,1282
77,1283
77,1284
78,5258
78,5259
78,5260
78,5261
78,5262
78,5263
78,5264
78,5265
78,5266
79,3432
79,3433
79,3434
79,3435
79,3436
79,3437
79,3438
79,3439
79,3440
80,1341
80,1342
80,1343
80,1344
80,1345
80,1346
80,1347
80,1348
80,1349
81,2535
81,2536
81,2537
81,2538
81,2539
81,2540
81,2541
81,2542
81,2543
82,547
82,548
82,549
82,550
82,551
82,552
82,553
82,554
82,555
83,4311
83,4312
83,4313
83,4314
83,4315
83,4316
83,4317
83,4318
83,4319
84,2247
84,2248
84,2249
84,2250
84,2251
84,2252
84,2253
84,2254
84,2255
85,2195
85,2196
85,2197
85,2198
85,2199
85,2200
85,2201
85,2202
85,2203
86,59
86,60
86,61
86,62
86,63
86,64
86,65
86,66
86,67
87,4467
87,4468
87,4469
87,4470
87,4471
87,4472
87,4473
87,4474
87,4475
88,4781
88,4782
88,4783
88,4784
88,4785
88,4786
88,4787
88,4788
88,4789
89,4644
89,4645
89,4646
89,4647
89,4648
89,4649
89,4650
89,4651
89,4652
90,3824
90,3825
90,3826
90,3827
90,3828
90,3829
90,3830
90,3831
90,3832
91,714
91,715
91,716
91,717
91,718
91,719
91,720
91,721
91,722
92,2515
92,2516
92,2517
92,2518
92,2519
92,2520
92,2521
92,2522
92,2523
93,1622
93,1623
93,1624
93,1625
93,1626
93,1627
93,1628
93,1629
93,1630
94,4916
94,4917
94,4918
94,4919
94,4920
94,4921
94,4922
94,4923
94,4924
95,4893
95,4894
95,4895
95,4896
95,4897
95,4898
95,4899
95,4900
95,4901
96,3676
96,3677
96,3678
96,3679
96,3680
96,3681
96,3682
96,3683
96,3684
97,1411
97,1412
97,1413
97,1414
97,1415
97,1416
97,1417
97,1418
97,1419
98,5482
98,5483
98,5484
98,5485
98,5486
98,5487
98,5488
98,5489
98,5490
99,1828
99,1829
99,1830
99,1831
99,1832
99,1833
99,1834
99,1835
99,1836
100,2700
100,2701
100,2702
100,2703
100,2704
100,2705
100,2706
100,2707
100,2708
101,3654
101,3655
101,3656
101,3657
101,3658
101,3659
101,3660
101,3661
101,3662
102,2015
102,2016
102,2017
102,2018
102,2019
102,2020
102,2021
102,2022
102,2023
103,4127
103,4128
103,4129
103,4130
103,4131
103,4132
103,4133
103,4134
103,4135
104,2718
104,2719
104,2720
104,2721
104,2722
104,2723
104,2724
104,2725
104,2726
105,5157
105,5158
105,5159
105,5160
105,5161
105,5162
105,5163
105,5164
105,5165
106,1391
106,1392
106,1393
106,1394
106,1395
106,1396
106,1397
106,1398
106,1399
107,5187
107,5188
107,5189
107,5190
107,5191
107,5192
107,5193
107,5194
107,5195
108,941
108,942
108,943
108,944
108,945
108,946
108,947
108,948
108,949
109,1157
109,1158
109,1159
109,1160
109,1161
109,1162
109,1163
109,1164
109,1165
110,3127
110,3128
110,3129
110,3130
110,3131
110,3132
110,3133
110,3134
110,3135
111,2281
111,2282
111,2283
111,2284
111,2285
111,2286
111,2287
111,2288
111,2289
112,3692
112,3693
112,3694
112,3695
112,3696
112,3697
112,3698
112,3699
112,3700
113,3674
113,3675
113,3676
113,3677
113,3678
113,3679
113,3680
113,3681
113,3682
114,1100
114,1101
114,1102
114,1103
114,1104
114,1105
114,1106
114,1107
114,1108
115,447
115,448
115,449
115,450
115,451
115,452
115,453
115,454
115,455
116,377
116,378
116,379
116,380
116,381
116,382
116,383
116,384
116,385
117,1158
117,1159
117,1160
117,1161
117,1162
117,1163
117,1164
117,1165
117,1166
118,4914
118,4915
118,4916
118,4917
118,4918
118,4919
118,4920
118,4921
118,4922
119,5158
119,5159
119,5160
119,5161
119,5162
119,5163
119,5164
119,5165
119,5166
120,309
120,310
120,311
120,312
120,313
120,314
120,315
120,316
120,317
121,3245
121,3246
121,3247
121,3248
121,3249
121,3250
121,3251
121,3252
121,3253
122,380
122,381
122,382
122,383
122,384
122,385
122,386
122,387
122,388
123,2824
123,2825
123,2826
123,2827
123,2828
123,2829
123,2830
123,2831
123,2832
124,4867
124,4868
124,4869
124,4870
124,4871
124,4872
124,4873
124,4874
124,4875
125,5295
125,5296
125,5297
125,5298
125,5299
125,5300
125,5301
125,5302
125,5303
126,2224
126,2225
126,2226
126,2227
126,2228
126,2229
126,2230
126,2231
126,2232
127,3050
127,3051
127,3052
127,3053
127,3054
127,3055
127,3056
127,3057
127,3058
128,1214
128,1215
128,1216
128,1217
128,1218
128,1219
128,1220
128,1221
128,1222
129,2214
129,2215
129,2216
129,2217
129,2218
129,2219
129,2220
129,2221
129,2222
130,4877
130,4878
130,4879
130,4880
130,4881
130,4882
130,4883
130,4884
130,4885
131,3913
131,3914
131,3915
131,3916
131,3917
131,3918
131,3919
131,3920
131,3921
132,375
132,376
132,377
132,378
132,379
132,380
132,381
132,382
132,383
133,1400
133,1401
133,1402
133,1403
133,1404
133,1405
133,1406
133,1407
133,1408
134,2548
134,2549
134,2550
134,2551
134,2552
134,2553
134,2554
134,2555
134,2556
135,3093
135,3094
135,3095
135,3096
135,3097
135,3098
135,3099
135,3100
135,3101
136,1065
136,1066
136,1067
136,1068
136,1069
136,1070
136,1071
136,1072
136,1073
137,3939
137,3940
137,3941
137,3942
137,3943
137,3944
137,3945
137,3946
137,3947
138,2788
138,2789
138,2790
138,2791
138,2792
138,2793
138,2794
138,2795
138,2796
139,2005
139,2006
139,2007
139,2008
139,2009
139,2010
139,2011
139,2012
139,2013
140,5096
140,5097
140,5098
140,5099
140,5100
140,5101
140,5102
140,5103
140,5104
141,423
141,424
141,425
141,426
141,427
141,428
141,429
141,430
141,431
142,4286
142,4287
142,4288
142,4289
142,4290
142,4291
142,4292
142,4293
142,4294
143,3295
143,3296
143,3297
143,3298
143,3299
143,3300
143,3301
143,3302
143,3303
144,4096
144,4097
144,4098
144,4099
144,4100
144,4101
144,4102
144,4103
144,4104
145,5385
145,5386
145,5387
145,5388
145,5389
145,5390
145,5391
145,5392
145,5393
146,3742
146,3743
146,3744
146,3745
146,3746
146,3747
146,3748
146,3749
146,3750
147,4472
147,4473
147,4474
147,4475
147,4476
147,4477
147,4478
147,4479
147,4480
148,1050
148,1051
148,1052
148,1053
148,1054
148,1055
148,1056
148,1057
148,1058
149,3163
149,3164
149,3165
149,3166
149,3167
149,3168
149,3169
149,3170
149,3171
150,4138
150,4139
150,4140
150,4141
150,4142
150,4143
150,4144
150,4145
150,4146
151,1359
151,1360
151,1361
151,1362
151,1363
151,1364
151,1365
151,1366
151,1367
152,916
152,917
152,918
152,919
152,920
152,921
152,922
152,923
152,924
153,4517
153,4518
153,4519
153,4520
153,4521
153,4522
153,4523
153,4524
153,4525
154,4183
154,4184
154,4185
154,4186
154,4187
154,4188
154,4189
154,4190
154,4191
155,290
155,291
155,292
155,293
155,294
155,295
155,296
155,297
155,298
156,4319
156,4320
156,4321
156,4322
156,4323
156,4324
156,4325
156,4326
156,4327
157,915
157,916
157,917
157,918
157,919
157,920
157,921
157,922
157,923
158,3340
158,3341
158,3342
158,3343
158,3344
158,3345
158,3346
158,3347
158,3348
159,40
159,41
159,42
159,43
159,44
159,45
159,46
159,47
159,48
160,3128
160,3129
160,3130
160,3131
160,3132
160,3133
160,3134
160,3135
160,3136
161,2724
161,2725
161,2726
161,2727
161,2728
161,2729
161,2730
161,2731
161,2732
162,3953
162,3954
162,3955
162,3956
162,3957
162,3958
162,3959
162,3960
162,3961
163,3503
163,3504
163,3505
163,3506
163,3507
163,3508
163,3509
163,3510
163,3511
164,4124
164,4125
164,4126
164,4127
164,4128
164,4129
164,4130
164,4131
164,4132
165,1009
165,1010
165,1011
165,1012
165,1013
165,1014
165,1015
165,1016
165,1017
166,1103
166,1104
166,1105
166,1106
166,1107
166,1108
166,1109
166,1110
166,1111
167,5188
167,5189
167,5190
167,5191
167,5192
167,5193
167,5194
167,5195
167,5196
168,4947
168,4948
168,4949
168,4950
168,4951
168,4952
168,4953
168,4954
168,4955
169,3890
169,3891
169,3892
169,3893
169,3894
169,3895
169,3896
169,3897
169,3898
170,1700
170,1701
170,1702
170,1703
170,1704
170,1705
170,1706
170,1707
170,1708
171,4551
171,4552
171,4553
171,4554
171,4555
171,4556
171,4557
171,4558
171,4559
172,4313
172,4314
172,4315
172,4316
172,4317
172,4318
172,4319
172,4320
172,4321
173,493
173,494
173,495
173,496
173,497
173,498
173,499
173,500
173,501
174,2353
174,2354
174,2355
174,2356
174,2357
174,2358
174,2359
174,2360
174,2361
175,2916
175,2917
175,2918
175,2919
175,2920
175,2921
175,2922
175,2923
175,2924
176,386
176,387
176,388
176,389
176,390
176,391
176,392
176,393
176,394
177,603
177,604
177,605
177,606
177,607
177,608
177,609
177,610
177,611
178,1896
178,1897
178,1898
178,1899
178,1900
178,1901
178,1902
178,1903
178,1904
179,1435
179,1436
179,1437
179,1438
179,1439
179,1440
179,1441
179,1442
179,1443
180,3765
180,3766
180,3767
180,3768
180,3769
180,3770
180,3771
180,3772
180,3773
181,541
181,542
181,543
181,544
181,545
181,546
181,547
181,548
181,549
182,2794
182,2795
182,2796
182,2797
182,2798
182,2799
182,2800
182,2801
182,2802
183,4680
183,4681
183,4682
183,4683
183,4684
183,4685
183,4686
183,4687
183,4688
184,5057
184,5058
184,5059
184,5060
184,5061
184,5062
184,5063
184,5064
184,5065
185,1484
185,1485
185,1486
185,1487
185,1488
185,1489
185,1490
185,1491
185,1492
186,4970
186,4971
186,4972
186,4973
186,4974
186,4975
186,4976
186,4977
186,4978
187,3884
187,3885
187,3886
187,3887
187,3888
187,3889
187,3890
187,3891
187,3892
188,2398
188,2399
188,2400
188,2401
188,2402
188,2403
188,2404
188,2405
188,2406
189,2817
189,2818
189,2819
189,2820
189,2821
189,2822
189,2823
189,2824
189,2825
190,3924
190,3925
190,3926
190,3927
190,3928
190,3929
190,3930
190,3931
190,3932
191,33
191,34
191,35
191,36
191,37
191,38
191,39
191,40
191,41
192,49
192,50
192,51
192,52
192,53
192,54
192,55
192,56
192,57
193,2384
193,2385
193,2386
193,2387
193,2388
193,2389
193,2390
193,2391
193,2392
194,3536
194,3537
194,3538
194,3539
194,3540
194,3541
194,3542
194,3543
194,3544
195,4172
195,4173
195,4174
195,4175
195,4176
195,4177
195,4178
195,4179
195,4180
196,3392
196,3393
196,3394
196,3395
196,3396
196,3397
196,3398
196,3399
196,3400
197,4639
197,4640
197,4641
197,4642
197,4643
197,4644
197,4645
197,4646
197,4647
198,3868
198,3869
198,3870
198,3871
198,3872
198,3873
198,3874
198,3875
198,3876
199,2847
199,2848
199,2849
199,2850
199,2851
199,2852
199,2853
199,2854
199,2855
200,3037
200,3038
200,3039
200,3040
200,3041
200,3042
200,3043
200,3044
200,3045
201,76
201,77
201,78
201,79
201,80
201,81
201,82
201,83
201,84
202,1905
202,1906
202,1907
202,1908
202,1909
202,1910
202,1911
202,1912
202,1913
203,1857
203,1858
203,1859
203,1860
203,1861
203,1862
203,1863
203,1864
203,1865
204,569
204,570
204,571
204,572
204,573
204,574
204,575
204,576
204,577
205,4258
205,4259
205,4260
205,4261
205,4262
205,4263
205,4264
205,4265
205,4266
206,4772
206,4773
206,4774
206,4775
206,4776
206,4777
206,4778
206,4779
206,4780
207,954
207,955
207,956
207,957
207,958
207,959
207,960
207,961
207,962
208,4860
208,4861
208,4862
208,4863
208,4864
208,4865
208,4866
208,4867
208,4868
209,1176
209,1177
209,1178
209,1179
209,1180
209,1181
209,1182
209,1183
209,1184
210,2388
210,2389
210,2390
210,2391
210,2392
210,2393
210,2394
210,2395
210,2396
211,3133
211,3134
211,3135
211,3136
211,3137
211,3138
211,3139
211,3140
211,3141
212,1716
212,1717
212,1718
212,1719
212,1720
212,1721
212,1722
212,1723
212,1724
213,5182
213,5183
213,5184
213,5185
213,5186
213,5187
213,5188
213,5189
213,5190
214,2321
214,2322
214,2323
214,2324
214,2325
214,2326
214,2327
214,2328
214,2329
215,1281
215,1282
215,1283
215,1284
215,1285
215,1286
215,1287
215,1288
215,1289
216,1173
216,1174
216,1175
216,1176
216,1177
216,1178
216,1179
216,1180
216,1181
217,1798
217,1799
217,1800
217,1801
217,1802
217,1803
217,1804
217,1805
217,1806
218,5164
218,5165
218,5166
218,5167
218,5168
218,5169
218,5170
218,5171
218,5172
219,3570
219,3571
219,3572
219,3573
219,3574
219,3575
219,3576
219,3577
219,3578
220,4615
220,4616
220,4617
220,4618
220,4619
220,4620
220,4621
220,4622
220,4623
221,3595
221,3596
221,3597
221,3598
221,3599
221,3600
221,3601
221,3602
221,3603
222,3603
222,3604
222,3605
222,3606
222,3607
222,3608
222,3609
222,3610
222,3611
223,4664
223,4665
223,4666
223,4667
223,4668
223,4669
223,4670
223,4671
223,4672
224,487
224,488
224,489
224,490
224,491
224,492
224,493
224,494
224,495
225,1647
225,1648
225,1649
225,1650
225,1651
225,1652
225,1653
225,1654
225,1655
226,3344
226,3345
226,3346
226,3347
226,3348
226,3349
226,3350
226,3351
226,3352
227,3878
227,3879
227,3880
227,3881
227,3882
227,3883
227,3884
227,3885
227,3886
228,793
228,794
228,795
228,796
228,797
228,798
228,799
228,800
228,801
229,1719
229,1720
229,1721
229,1722
229,1723
229,1724
229,1725
229,1726
229,1727
230,1233
230,1234
230,1235
230,1236
230,1237
230,1238
230,1239
230,1240
230,1241
231,3830
231,3831
231,3832
231,3833
231,3834
231,3835
231,3836
231,3837
231,3838
232,1794
232,1795
232,1796
232,1797
232,1798
232,1799
232,1800
232,1801
232,1802
233,3137
233,3138
233,3139
233,3140
233,3141
233,3142
233,3143
233,3144
233,3145
234,194
234,195
234,196
234,197
234,198
234,199
234,200
234,201
234,202
235,2362
235,2363
235,2364
235,2365
235,2366
235,2367
235,2368
235,2369
235,2370
236,1903
236,1904
236,1905
236,1906
236,1907
236,1908
236,1909
236,1910
236,1911
237,4966
237,4967
237,4968
237,4969
237,4970
237,4971
237,4972
237,4973
237,4974
238,3315
238,3316
238,3317
238,3318
238,3319
238,3320
238,3321
238,3322
238,3323
239,1271
239,1272
239,1273
239,1274
239,1275
239,1276
239,1277
239,1278
239,1279
240,649
240,650
240,651
240,652
240,653
240,654
240,655
240,656
240,657
241,211
241,212
241,213
241,214
241,215
241,216
241,217
241,218
241,219
242,4403
242,4404
242,4405
242,4406
242,4407
242,4408
242,4409
242,4410
242,4411
243,2365
243,2366
243,2367
243,2368
243,2369
243,2370
243,2371
243,2372
243,2373
244,5392
244,5393
244,5394
244,5395
244,5396
244,5397
244,5398
244,5399
244,5400
245,1232
245,1233
245,1234
245,1235
245,1236
245,1237
245,1238
245,1239
245,1240
246,3645
246,3646
246,3647
246,3648
246,3649
246,3650
246,3651
246,3652
246,3653
247,1073
247,1074
247,1075
247,1076
247,1077
247,1078
247,1079
247,1080
247,1081
248,3029
248,3030
248,3031
248,3032
248,3033
248,3034
248,3035
248,3036
248,3037
249,3316
249,3317
249,3318
249,3319
249,3320
249,3321
249,3322
249,3323
249,3324
250,4642
250,4643
250,4644
250,4645
250,4646
250,4647
250,4648
250,4649
250,4650
251,2152
251,2153
251,2154
251,2155
251,2156
251,2157
251,2158
251,2159
251,2160
252,1419
252,1420
252,1421
252,1422
252,1423
252,1424
252,1425
252,1426
252,1427
253,2753
253,2754
253,2755
253,2756
253,2757
253,2758
253,2759
253,2760
253,2761
254,1323
254,1324
254,1325
254,1326
254,1327
254,1328
254,1329
254,1330
254,1331
255,1905
255,1906
255,1907
255,1908
255,1909
255,1910
255,1911
255,1912
255,1913
256,4399
256,4400
256,4401
256,4402
256,4403
256,4404
256,4405
256,4406
256,4407
257,4667
257,4668
257,4669
257,4670
257,4671
257,4672
257,4673
257,4674
257,4675
258,291
258,292
258,293
258,294
258,295
258,296
258,297
258,298
258,299
259,5192
259,5193
259,5194
259,5195
259,5196
259,5197
259,5198
259,5199
259,5200
260,893
260,894
260,895
260,896
260,897
260,898
260,899
260,900
260,901
261,1524
261,1525
261,1526
261,1527
261,1528
261,1529
261,1530
261,1531
261,1532
262,3529
262,3530
262,3531
262,3532
262,3533
262,3534
262,3535
262,3536
262,3537
263,2686
263,2687
263,2688
263,2689
263,2690
263,2691
263,2692
263,2693
263,2694
264,4661
264,4662
264,4663
264,4664
264,4665
264,4666
264,4667
264,4668
264,4669
265,3723
265,3724
265,3725
265,3726
265,3727
265,3728
265,3729
265,3730
265,3731
266,5048
266,5049
266,5050
266,5051
266,5052
266,5053
266,5054
266,5055
266,5056
267,1071
267,1072
267,1073
267,1074
267,1075
267,1076
267,1077
267,1078
267,1079
268,3196
268,3197
268,3198
268,3199
268,3200
268,3201
268,3202
268,3203
268,3204
269,2871
269,2872
269,2873
269,2874
269,2875
269,2876
269,2877
269,2878
269,2879
270,2341
270,2342
270,2343
270,2344
270,2345
270,2346
270,2347
270,2348
270,2349
271,3845
271,3846
271,3847
271,3848
271,3849
271,3850
271,3851
271,3852
271,3853
272,3082
272,3083
272,3084
272,3085
272,3086
272,3087
272,3088
272,3089
272,3090
273,1252
273,1253
273,1254
273,1255
273,1256
273,1257
273,1258
273,1259
273,1260
274,717
274,718
274,719
274,720
274,721
274,722
274,723
274,724
274,725
275,2981
275,2982
275,2983
275,2984
275,2985
275,2986
275,2987
275,2988
275,2989
276,2483
276,2484
276,2485
276,2486
276,2487
276,2488
276,2489
276,2490
276,2491
277,4361
277,4362
277,4363
277,4364
277,4365
277,4366
277,4367
277,4368
277,4369
278,4054
278,4055
278,4056
278,4057
278,4058
278,4059
278,4060
278,4061
278,4062
279,20
279,21
279,22
279,23
279,24
279,25
279,26
279,27
279,28
280,2185
280,2186
280,2187
280,2188
280,2189
280,2190
280,2191
280,2192
280,2193
281,3204
281,3205
281,3206
281,3207
281,3208
281,3209
281,3210
281,3211
281,3212
282,2172
282,2173
282,2174
282,2175
282,2176
282,2177
282,2178
282,2179
282,2180
283,3604
283,3605
283,3606
283,3607
283,3608
283,3609
283,3610
283,3611
283,3612
284,464
284,465
284,466
284,467
284,468
284,469
284,470
284,471
284,472
285,3495
285,3496
285,3497
285,3498
285,3499
285,3500
285,3501
285,3502
285,3503
286,16
286,17
286,18
286,19
286,20
286,21
286,22
286,23
286,24
287,4863
287,4864
287,4865
287,4866
287,4867
287,4868
287,4869
287,4870
287,4871
288,2669
288,2670
288,2671
288,2672
288,2673
288,2674
288,2675
288,2676
288,2677
289,307
289,308
289,309
289,310
289,311
289,312
289,313
289,314
289,315
290,4562
290,4563
290,4564
290,4565
290,4566
290,4567
290,4568
290,4569
290,4570
291,3561
291,3562
291,3563
291,3564
291,3565
291,3566
291,3567
291,3568
291,3569
292,1830
292,1831
292,1832
292,1833
292,1834
292,1835
292,1836
292,1837
292,1838
293,2599
293,2600
293,2601
293,2602
293,2603
293,2604
293,2605
293,2606
293,2607
294,755
294,756
294,757
294,758
294,759
294,760
294,761
294,762
294,763
295,998
295,999
295,1000
295,1001
295,1002
295,1003
295,1004
295,1005
295,1006
296,829
296,830
296,831
296,832
296,833
296,834
296,835
296,836
296,837
297,311
297,312
297,313
297,314
297,315
297,316
297,317
297,318
297,319
298,2069
298,2070
298,2071
298,2072
298,2073
298,2074
298,2075
298,2076
298,2077
299,4024
299,4025
299,4026
299,4027
299,4028
299,4029
299,4030
299,4031
299,4032
300,3181
300,3182
300,3183
300,3184
300,3185
300,3186
300,3187
300,3188
300,3189
301,4409
301,4410
301,4411
301,4412
301,4413
301,4414
301,4415
301,4416
301,4417
302,2376
302,2377
302,2378
302,2379
302,2380
302,2381
302,2382
302,2383
302,2384
303,770
303,771
303,772
303,773
303,774
303,775
303,776
303,777
303,778
304,169
304,170
304,171
304,172
304,173
304,174
304,175
304,176
304,177
305,3093
305,3094
305,3095
305,3096
305,3097
305,3098
305,3099
305,3100
305,3101
306,3751
306,3752
306,3753
306,3754
306,3755
306,3756
306,3757
306,3758
306,3759
307,2651
307,2652
307,2653
307,2654
307,2655
307,2656
307,2657
307,2658
307,2659
308,1962
308,1963
308,1964
308,1965
308,1966
308,1967
308,1968
308,1969
308,1970
309,2312
309,2313
309,2314
309,2315
309,2316
309,2317
309,2318
309,2319
309,2320
310,2671
310,2672
310,2673
310,2674
310,2675
310,2676
310,2677
310,2678
310,2679
311,4146
311,4147
311,4148
311,4149
311,4150
311,4151
311,4152
311,4153
311,4154
312,23
312,24
312,25
312,26
312,27
312,28
312,29
312,30
312,31
313,4842
313,4843
313,4844
313,4845
313,4846
313,4847
313,4848
313,4849
313,4850
314,2257
314,2258
314,2259
314,2260
314,2261
314,2262
314,2263
314,2264
314,2265
315,487
315,488
315,489
315,490
315,491
315,492
315,493
315,494
315,495
316,2844
316,2845
316,2846
316,2847
316,2848
316,2849
316,2850
316,2851
316,2852
317,2273
317,2274
317,2275
317,2276
317,2277
317,2278
317,2279
317,2280
317,2281
318,5349
318,5350
318,5351
318,5352
318,5353
318,5354
318,5355
318,5356
318,5357
319,20
319,21
319,22
319,23
319,24
319,25
319,26
319,27
319,28
320,2580
320,2581
320,2582
320,2583
320,2584
320,2585
320,2586
320,2587
320,2588
321,4419
321,4420
321,4421
321,4422
321,4423
321,4424
321,4425
321,4426
321,4427
322,3581
322,3582
322,3583
322,3584
322,3585
322,3586
322,3587
322,3588
322,3589
323,4409
323,4410
323,4411
323,4412
